venueId,time,tip
4b1434a6f964a5202b9f23e3,1352232048,"<text>After 9am</text> it is crowded with tourists, so if you want to take pictures of empty streets come here early <text>morning</text> - you can go inside starting <text>6am</text> ."
4b1434a6f964a5202b9f23e3,1352232048,"don't look like a castle. do not miss the changing of the guard <text>at 12.00</text> . not eat there, it is better to go back on the city."
4b46aa34f964a520822626e3,1352232048,"Charles Bridge is without the usual crowds of tourists around <text>4AM</text> ... ;)"
4b46aa34f964a520822626e3,1352232048,"Come by <text>between 13:00 and 15:30</text> in good weather to hear the Bridge Band play trad jazz."
4b46aa34f964a520822626e3,1352232048,"Type in "Klaster sv. Anezky Ceske" and go. In <text>15 minutes</text> , you'll be enjoying National Gallery's early Medieval art collections in serene gothic surroundings without any crowds. Eat at Lokal nearby."
4bacf505f964a520031e3be3,1352232048,"Nice view of prague's populars but beware if you are taking the funicular ride up as it limits you to only <text>75min</text> and the ticket seller didn't inform us and ended up we have to pay again to ride down"
4bacf505f964a520031e3be3,1352232048,"Tram 5 no longer goes here. Take 12 or 24 instead. 5 now takes you out by the stadium!"
4bacf505f964a520031e3be3,1352232048,"Just <text>5 min</text> walking.........."
4bacf505f964a520031e3be3,1352232048,"You can get free <text>2 hour</text> wifi from VFN at eastern side."
4bacf505f964a520031e3be3,1352232048,"if you want to act like an independent tourist please dont show up posing in front of the Johann Strauss memorial <text>at 9am</text> :)"
4b058894f964a520c4ce22e3,1352232048,"Magritte is a pure piece of art! Till <text>26.02.12</text> "
4b058894f964a520d2ce22e3,1352232048,"Reserve <text>at least 5 hours</text> for this museum!"
4b058894f964a520d2ce22e3,1352232048,"The museum shop closes <text>15 min</text> before actual closing time and you're not allowed to even have a quick look:("
4b058898f964a5207ccf22e3,1352232048,"Come here <text>Jan. 1st</text> for the world famous <text>New Year</text> s Concert."
4b058898f964a5207ccf22e3,1352232048,"The home of the <text>New Year</text> 's Concert of the Vienna Philharmonic. A concert of classical music, on <text>every January 1</text> . It is broadcast around the world to an estimated audience of 50 million in 73 countries"
4b058898f964a5207ccf22e3,1352232048,"I recommend the tour through the opera - goes for <text>about 45 minutes</text> - thus doable. It's quite interesting to see the backstage area which is three times as large as the opera guest area..."
4b058898f964a5207ccf22e3,1352232048,"Standing seats available for 3-4 euro Depending on up or downstairs - get to the side door <text>90 min</text> before performance! Bring a scarf to reserve your place once you get in."
4b058898f964a5207ccf22e3,1352232048,"Buy standing tickets for 3 euros <text>60 min</text> . before the performance. At one of its sides there is a banner "standing area". There are re-sellers at the door that chargex3 the ticket value, beware!"
4b058892f964a5204fce22e3,1352232048,"Buy a combined ticket it <text>lasts two days</text> "
4ade0d9cf964a520866c21e3,1352232048,"Possible to Be upfront, like <text>30mn</text> after gate opening, either for main hall, box or club. They do are harsh on The dslr tho Watch out :) *but nicely*"
4b058892f964a5204fce22e3,1352232048,"Flatcat great punkrockband supporting The Offspring <text>17/06</text> at 20u!!"
4b058892f964a5204fce22e3,1352232048,"The Sisters Of Mercy on <text>February 21st and 22nd, 2011</text> ."
4b2dac97f964a52043da24e3,1352232048,"City Hall of Brussels. Golden Book for King Albert II and Prince Philip. <text>From 12 to 31 July 2013</text> (<text>9am-6pm</text> ) "
4b2dac97f964a52043da24e3,1352232048,"Wifi gratuit, quelques prises de courant, c'est calme a condition d'ÃƒÂ©viter de 12 ÃƒÂ  <text>14h00</text> "
4efd6d75f9abd5b38e3b4eb1,1352232048,"Free tapas on <text>Wednesday</text> and <text>Friday</text> , happy hour on <text>Thursday</text> "
4efd6d75f9abd5b38e3b4eb1,1352232048,"<text>Every Sunday</text> all-you-can-eat brunch <text>from 10 am until 3 pm</text> @ Ã¢â€šÂ¬15"
4fc5ed1c0cd68a84fbc5144a,1352232048,"Book a table on <text>Friday</text> 's, <text>Saturday</text> 's or <text>Sundays</text> otherwise you will wait <text>an hour</text> or more. Service is uber friendly and fast, love the music, all round a great place to eat and chill :-)"
4fc5ed1c0cd68a84fbc5144a,1352232048,"Don't enter this place with a hungry stomach as it usually takes <text>more than an hour</text> before your dinner is served (count <text>40 minutes</text> to be seated and another 40 once you're at the table)"
4b112e28f964a520a07823e3,1352232048,"Great spaghetti in the buffet room at <text>noon</text> and <text>from 6 o clock at night</text>!"
4b112e28f964a520a07823e3,1352232048,"Happy hour <text>from 19 till 20</text> !!"
4bd07731046076b093fb6f71,1352232048,"<text>Every Thursday</text> European gathering for all the generations .... nice place to see the Euro-Football with friends as well :))"
4b058889f964a52044cc22e3,1352232048,"<text>In summer months</text> , the park Flussbad Oberer Letten is an anti-urban oasis along the riverfront. Bohemians, bankers, athletes and young mothers all go there to unwind, swim and play volleyball."
4b058889f964a5206fcc22e3,1352232048,"Visit the great picasso exhibition, until <text>January 2011</text> "
4b058889f964a5206fcc22e3,1352232048,"Great temporary exhibition happening <text>until 11/05/14</text> . "The expressionism in Germany & France". Don't miss it!!!"
4b058889f964a52057cc22e3,1352232048,"Online tickets don't work for <text>about twenty minutes</text> after purchase. Order before leaving home."
4b058889f964a5206dcc22e3,1352232048,"See some of EuropeÃ¢â‚¬â„¢s best exhibition of cultural history. Must-see: permanent collection narrating Swiss History and Collections Gallery. Open <text>Tuesday-Sunday</text> , <text>10 am to 5 pm</text> (<text>until 7pm</text> <text>Thursdays</text> ."
4b058889f964a5206dcc22e3,1352232048,"<text>Every last sunday of the month</text> entrance is free of charge!"
4b058889f964a5206dcc22e3,1352232048,"You can enter it for free with the train/subway ticket for <text>24 hours</text> ."
4b6db00cf964a5207c862ce3,1352232048,"<text>At 8 pm</text> there was fantastic hip hop show near the monument!! Unfortunately I've forgot the band's name(("
4b8128ccf964a520ba9830e3,1352232048,"Free admissions <text>Sundays</text> (<text>Nov 1 -March 31</text> ) Thereafter <text>Mondays</text> (<text>April 1 - Oct 31</text> )"
4b8128ccf964a520ba9830e3,1352232048,"Free admission (only for individual visitors): <text>Mondays</text> : <text>April 1 Ã¢â‚¬â€œ October 31</text> (<text>9.30 a.m.-1 p.m</text> . ) then shifts to <text>Sundays</text> : <text>November 1 Ã¢â‚¬â€œ March 31</text> (<text>10 a.m.-4 p.m</text> . )"
4c34457a213c2d7fc934385d,1352232048,"<text>12hours</text> under the ground, 130m bellow..:)"
4b8a84a6f964a5204c7032e3,1352232048,"Day two: <text>10am</text> - Hop on buses 166 or 180 down the Royal Route to beautiful Lazienki Park. Start at the top, where the Chopin Monument and walk down the wide leafy avenues onto the Palace on the Water."
4d49440ca67eba7aff1170d6,1352232048,"Avoid <text>morning hours</text> on <text>weekdays</text> , unless you don't mind hordes of running and screaming children, who apparently think they are in an amusement park. Horrible!"
4d49440ca67eba7aff1170d6,1352232048,"Closed on <text>Tuesdays</text> :)"
4c82409ad92ea093835f4872,1352232048,"Free entrance for the whole <text>November 2013</text>"
4c82409ad92ea093835f4872,1352232048,"<text>11.30am</text> : Visit the apartments and galleries of the Royal Castle (9) (open <text>Tues to Sunday</text> ; tickets 22 zloty/Ã‚Â£4.40; free on <text>Sunday</text> ). Its reconstruction was only finished <text>in 1988</text> ."
4c82409ad92ea093835f4872,1352232048,"On <text>Sunday</text> the entry is free!"
4be577d1d4f7c9b6d3662520,1352232048,"Come <text>around 14.00</text> and <text>15.00</text> . The lines are much shorter and you will still have like <text>6-5 hours</text> to go! Def one of the most interesting attractions in town."
4bd22688462cb7139dbddb07,1352232048,"Best between <text>2:00 pm and 4:00 pm</text> to enjoy the sun"
4bd22688462cb7139dbddb07,1352232048,"Free to go up  <text>after 7pm</text> during <text>spring</text> . :) beautiful views from here"
4bc9f998937ca59338c2a692,1352232048,"Wine festival <text>in September every year</text> - don't miss it!"
4baca843f964a52060013be3,1352232048,"King Singers concert <text>tonight</text> - <text>8th. Octobetr, 2013</text> ."
4c127bf477cea5932422cd60,1352232048,"Simply amazing to see over Clearly <text>night</text> much than during day...is open <text>up to 12</text> in <text>night</text>!"
4c557b14479fc928edf5e694,1352232048,"Unless you came by car, we recommend you to take the <text>30-min</text> boat trip back. In main season (<text>May - Sep</text> ) the boat leaves <text>daily</text> exc. <text>Mon</text> <text>at 1:30pm</text> and <text>6pm</text> . Tickets are sold at the boat behind the castle."
4c557b14479fc928edf5e694,1352232048,"Holy mass, <text>Mo-Sa</text> <text>8.00</text> ;<text>12.00</text> ; <text>Su 7.45</text> ,<text>9.00</text> ,<text>10.30</text> ,<text>12.00</text> ,<text>17.00</text> "
4bdc2b632a3a0f47fcb2b1b6,1352232048,"Till <text>09/13/2013</text> there's a Photo Exhibition about the borders & walls which are seperating people worldwide called WallonWall. Definitly a must see!"
4ba52c22f964a52075e738e3,1352232048,"<text>Every sunday 11am</text> dog school for little puppies"
4bbd0f9a593fef3b03040356,1352232048,"Very nice but you need to see the palace and the treasure <text>3 hours</text> . Free audio guide."
427ff980f964a520c7211fe3,1352232048,"The museum is free <text>after 5pm on Saturdays . Stroll between galleries or through the gardens for spectacular sunset views. Take advantage of the free wi-fi as you walk through the galleries. #vday"
427ff980f964a520c7211fe3,1352232048,"An excellent romantic place to bring a date on a <text>Saturday night</text> , they are open <text>till 9 pm</text> and there are ample places to watch the sunset from."
427ff980f964a520c7211fe3,1352232048,"Free parking <text>after 5</text> ...great views of Los Angeles and an amazing art collection. To relax during the day, come by for the botanical gardens...so beautiful."
427ff980f964a520c7211fe3,1352232048,"Check out the FREE <text>monthly</text> events. Parking is FREE <text>after 5 PM on Saturdays</text> . This was Cheap Date Idea #32 on my blog."
427ff980f964a520c7211fe3,1352232048,"Go on a <text>Saturday after 5pm</text> for free parking."
427ff980f964a520c7211fe3,1352232048,"The museum is free <text>EVERY DAY</text> . You only pay for parking. Take a bus, and the <text>entire day</text> at the Getty is free."
427ff980f964a520c7211fe3,1352232048,"Free <text>after 5pm  on Saturday</text> <text>nights</text>(closes <text>at 9pm</text> ). Great place for dates and to watch the sunset."
427ff980f964a520c7211fe3,1352232048,"Bring the kids out to learn from the best! The Harlem Globetrotters will be hosting some summer skills clinics <text>June 24-29</text> . Don't miss out! For more information "
427ff980f964a520c7211fe3,1352232048,"Avoid going to the Getty during the <text>weekend</text> . Best time to visit is <text>from Tuesday to Thursday</text> . The museum is closed on <text>Monday</text> . The Central Garden is closed until <text>mid-May</text> ."
427ff980f964a520c7211fe3,1352232048,"Please don't do the walk up the hill its not <text>15 min</text> walk"
427ff980f964a520c7211fe3,1352232048,"Take he architecture tour. It's free and takes <text>about 45min</text> . You will learn so many things that will make you appreciate the Getty Center even more!"
427ff980f964a520c7211fe3,1352232048,"Visit on a <text>Saturday evening</text> in the <text>summer</text> . Parking is cheaper <text>after 5pm</text> ; enjoy less crowds and stunning sunset views of the city. Galleries less busy after 730p - perfect for quiet <text>evening</text> reflection."
427ff980f964a520c7211fe3,1352232048,"Great place to check out even as a non art lover. The views, grounds and architecture are amazing! The tram ride up the side of the hill from the parking lot is cool and best of all its free <text>after 5pm</text> "
427ff980f964a520c7211fe3,1352232048,"Great museum, take the highlights tour <text>at 11 am</text> . It is free for the public and has great views of Los Angeles. The buildings have a very interesting and modern architecture"
427ff980f964a520c7211fe3,1352232048,"New <text>summer hours</text> beginning <text>Friday</text> (<text>6/1/12</text> ) Getty Center will be open until <text>2100 hrs</text> (<text>9:00 PM</text> ) both <text>Fridays</text> & <text>Saturdays</text> until <text>September 23, 2012</text> ."
427ff980f964a520c7211fe3,1352232048,"No longer free parking  <text>after 5PM</text> on <text>Saturdays</text> ... now $5 off of normal parking fee only on <text>Saturdays</text> past <text>5PM</text> or <text>1700</text> for you military types..like me :-)"
427c0500f964a52097211fe3,1352232048,"Enjoy a live jazz trio led by guitarist Danny Petrow <text>every Friday</text> and <text>Saturday evening</text> ( <text>5:30-8:30pm</text> ) throughout <text>February</text> and <text>March</text> in The Petrie Court CafÃƒÂ© and Wine Bar. (Liz, Restaurants)"
427c0500f964a52097211fe3,1352232048,"Visit the Arms and Armor Galleries on <text>afternoons</text> when there is a concert in the Musical Instrument galleries above, usually on <text>Wednesdays</text> <text>at 3:30</text> <text>about once a month</text> . (Ashira, Objects Conservation)"
427c0500f964a52097211fe3,1352232048,"Go see the Francis Bacon exhibit at the Met, it's open late on <text>Fridays</text> and <text>Saturdays</text> , much less crowded than usual"
427c0500f964a52097211fe3,1352232048,"Don't miss the roof garden cafe. Have a drink & see NY artist Roxy Paine's sculpture Maelstrom against the NY skyline. Open <text>til 9 PM</text> <text>Fri</text> & <text>Sat</text> ."
427c0500f964a52097211fe3,1352232048,"Go see The Mourners exhibit before it closes on <text>23 May</text> . The statues are on loan from Dijon, France, and are pretty spectacular"
427c0500f964a52097211fe3,1352232048,"<text>Friday nights</text> during <text>winter months</text> are the best to sketch in the sculpture courts. The spotlights create quite dramatic shadows and the cafe is near which means a glass of wine isn't far."
427c0500f964a52097211fe3,1352232048,"The Harlem Globetrotters are coming to town to teach you some cool tricks. <text>July 22-27</text> come learn from the best at one of our summer skills clinics."
427c0500f964a52097211fe3,1352232048,"We have the Met to thank for the legendary Met Gala <text>every year</text> ! Make sure to ask where the current fashion exhibit is. Don't miss out on Alexander McQueen, closing <text>July 31st</text> ."
49cc413df964a5205a591fe3,1352232048,"Hit up the California Academy of Sciences on <text>Thursday nights</text> . They always have great live music, creative cocktails and there is always a diverse, hip crowd hanging out and enjoying the scenery. "
49cc413df964a5205a591fe3,1352232048,"Go to <text>Thursday</text> Nightlife"
49cc413df964a5205a591fe3,1352232048,"Head on over on <text>the first Wednesday of the month</text> : admission is FREE! Get here early to avoid the long, long lines!"
49cc413df964a5205a591fe3,1352232048,"Try and go on a <text>weekday</text> (totally pro if you or a friend are a member) and visit the rainforest exhibit."
49cc413df964a5205a591fe3,1352232048,"<text>The third Thursday of every month</text> is a realtime tour of the universe in the planetarium at Nightlife."
49cc413df964a5205a591fe3,1352232048,"Nightlife! <text>Every Thursday night</text> : DJs, geeky lectures, and drinks... oh my! Where else can you get drunk and learn at the same time? ($10)"
49cc413df964a5205a591fe3,1352232048,"<text>Thursday nights</text> . no kids. drinks"
49cc413df964a5205a591fe3,1352232048,"<text>10:30am</text> is Penguin feeding time! Get there early"
49cc413df964a5205a591fe3,1352232048,"Watch the penguin feeding <text>at 10:30 am</text> and <text>3:30 pm</text> <text>every day</text> in the African Hall!"
49cc413df964a5205a591fe3,1352232048,"Best time to go is <text>the late afternoon</text> <text>about two hours</text> before closing. The birds and butterflies in the rainforest are usually going crazy at that time, and no lines!!"
4a4b8a43f964a5206fac1fe3,1352232048,"Hot chocolate wasn't hot! Cool space, but with only 10 people here <text>at 10:30AM</text> on a <text>Sunday</text> , the space should be available within <text>9 months</text> ..."
4a4b8a43f964a5206fac1fe3,1352232048,"Nice and quiet early in the <text>morning</text> with lots of open space. Gets busy by late <text>morning</text> with long queues."
4a4b8a43f964a5206fac1fe3,1352232048,"Come on a <text>Thursday morning</text> and watch them roast the coffee beans whilst sipping an Ethiopian drip coffee."
4a4b8a43f964a5206fac1fe3,1352232048,"To avoid the crowd and the scene, check out <text>weekend</text> brunch (starts <text>at 11am</text> ). French toast is the best I've ever had."
4a4b8a43f964a5206fac1fe3,1352232048,"Brunch is served <text>until 3pm</text> , however, get there <text>by 2:45pm</text> (and ask nicely) if you want it, as they may start putting brunch menus away a few minutes short of <text>3pm</text> ."
4a4b8a43f964a5206fac1fe3,1352232048,"For all the Golden Gate runners in the park, although tempted to start out on pavement, try warming up on park grass in a <text>5-10 minute</text> pre-run."
4a4b8a43f964a5206fac1fe3,1352232048,"<text>July 8-13</text> the Harlem Globetrotters will be hosting some amazing summer skills clinics. Come learn from the best! For more information"
445e36bff964a520fb321fe3,1352232048,"Don't come here on <text>weekends</text> ever unless you get here <text>at 6 am</text> , you're on footy or bike here. It's totally insane."
445e36bff964a520fb321fe3,1352232048,"All the public restrooms are closed <text>after 6pm</text> . Lame! Shall I squat behind a bush? ;) Hey, the one behind the carousel was opened <text>till 8PM</text> . Win!"
445e36bff964a520fb321fe3,1352232048,"On <text>January 19</text> , Gilt City members can watch Ashton and Natalie heat up the big screen before everyone else...Comedy, Kutcher... oh, and beer and wine. Not a bad way to spend an <text>evening</text> ."
445e36bff964a520fb321fe3,1352232048,"Want to hit the crap out of a giant ball? Barring rain, Volleybonk is played <text>every Sunday</text> at the Dolores Park tennis courts <text>from 8 to 10:15 p.m.</text> Drink beer, make new friends, & perfect your high-five!"
445e36bff964a520fb321fe3,1352232048,"Bring the kids to learn from the best! The Harlem Globetrotters will be hosting some summer skills clinics <text>July 8-13</text> . For more information"
445e36bff964a520fb321fe3,1352232048,"Enjoy the outdoors and performances hosted by The San Francisco Mime Troupe's opening <text>weekend</text> at Dolores Park. <text>Sat, 7/5</text> , 2p, free"
445e36bff964a520fb321fe3,1352232048,"Head to Dolores Park for the <text>annual</text> San Francisco Trans March. Be sure to stay around after for the after party hosted by El Rio.<text>Fri, 6/27, 12pm-2am</text> ."
4ab595e1f964a520877520e3,1352232048,"Bring plenty of your favorite booze, find a friend who lives near by (bathroom lines are soooo long), and watch out for flying corks on Mimosa <text>Sunday</text> Funday! FOUR!!!!"
4ab595e1f964a520877520e3,1352232048,"<text>18:23</text> Mission Dolores Park"
4ab595e1f964a520877520e3,1352232048,"It was most grateful <text>Sunday morning</text> ever!"
4ab595e1f964a520877520e3,1352232048,"go there on a <text>weekday</text> <text>afternoon</text> , order a pitcher, enjoy the weather, order a burger than get another pitcher...by know you should have made friends with someone else....you're welcome"
3fd66200f964a52041ee1ee3,1352232048,"The bar starts serving <text>at 9 a.m</text> . Too drunk to stumble home? Rent a room right above the bar."
3fd66200f964a52041ee1ee3,1352232048,"Head over to Zeitgeist for a mid-day drineepk on their patio. We hear their Bloody Mary is one of the best in town, just don't ask for the recipe. <text>Sat, 7/5</text> ."
3fd66200f964a52041ee1ee3,1352232048,"So much fun on a <text>Friday night</text> - the perfect place to grab a bite before heading to one of our performances at Magic Theatre! :)"
3fd66200f964a52041ee1ee3,1352232048,"Food, fun, games and live music at Off the Grid, Fort Mason Center. This event is free and will feature 35 food vendors. <text>Fri, 7/4</text> , <text>5p-11pm</text>. "
3fd66200f964a52041ee1ee3,1352232048,"Go <text>before 6</text> or <text>after 7:30</text> to avoid the crowds."
49d68c61f964a520e65c1fe3,1352232048,"Ordered a $3 small coffee and waited <text>20 min</text> in line"
49d68c61f964a520e65c1fe3,1352232048,"Cafe latte on a cold day and new Orleans iced on a hot day"
49d68c61f964a520e65c1fe3,1352232048,"Do not come here <text>at 10am</text> on the <text>weekends</text> . You will literally wait <text>45 min</text> for coffee to hit your lips."
49d68c61f964a520e65c1fe3,1352232048,"Waffles served <text>til 2pm</text> Generously big for one, perfect for two."
4c8a431352a98cfa45d02ae9,1352232048,"Ice coffee during the <text>summer</text> !"
4c8a431352a98cfa45d02ae9,1352232048,"as of <text>June'14</text> wifi pass is 22223333"
4c8a431352a98cfa45d02ae9,1352232048,"Male prijemne kafecko ale obsluha nic, moc. Neprijemny usecny ton a <text>15 min</text> . na terase bez povsimnutia. Asi otravujem, ked chcem minut svoje peniaze."
4e099cf2ae60a90eabd6a1cb,1352232048,"Very nice staff, delicous food and <text>15 min</text> before close we got limonade gratis. Like it!"
4c127bf477cea5932422cd60,1352232048,"Simply amazing to see over Clearly night much than during day...is open <text>up to 12</text> in <text>night</text> !"
4bd2237c046076b0a4547371,1352232048,"Uprising <text>2014</text> - <text>21.-22.-23.august</text> - ZlatÃƒÂ© piesky, Bratislava -"
4e099cf2ae60a90eabd6a1cb,1352232048,"Unless you came by car, we recommend you to take the <text>30-min</text> boat trip back. In main season (<text>May - Sep</text> ) the boat leaves <text>daily</text> exc. <text>Mon</text> <text>at 1:30pm</text> and <text>6pm</text> . Tickets are sold at the boat behind the castle."
4e099cf2ae60a90eabd6a1cb,1352232048,"GREAT view of the city. Very peaceful and quit, birds twittering and winds blowing. Highly recommended, just <text>10mins</text> walk from the Hlavna Stanica."
4e099cf2ae60a90eabd6a1cb,1352232048,"<text>All year</text> <text>2014</text> for free..what's not to like? Robert Wilson show is a bit weird but interesting."
4d9dcbb7a1ec8cfadce60b4a,1352232048,"Closed <text>by 21:00CET</text>."
4ade0d7ef964a520e36b21e3,1352232048,"Beatiful place to visit on a sunny <text>Sunday</text> "
4ade0d85f964a520066c21e3,1352232048,"Can tour the Palace (for free) until <text>mid-September</text> . Did learn that the Belgium Royal Family do not live here, it is only used for official ceremonies."
4ade0d80f964a520eb6b21e3,1352232048,"Slide sessions on <text>friday</text> (from <text>7 p.m</text> .). Many skateboarders, bmx riders too. Great spot."
4ade0d80f964a520eb6b21e3,1352232048,"Last entry <text>4.15 pm</text> . Closed on <text>Mondays</text> ."
4b56f47cf964a520892028e3,1352232048,"If you attend www.spaceconference.eu <text>January 29/30th, 2013</text> , meet up with European Spaceward A.s.b.l. and Nelson Semino <text>8-830am</text> exit ground level Schuman Metro station. Email: nelson@spaceshaft.org"
4ade0d8bf964a520296c21e3,1352232048,"Open <text>everyday from 14 to 17:30</text> except <text>Mondays</text> . Costs 7Ã¢â€šÂ¬, included wardrobe."
4bd07731046076b093fb6f71,1352232048,"the best place to be on <text>thursday night</text> . cheap beer and tons of EU trainees"
4bd07731046076b093fb6f71,1352232048,"The one and only place to spend the <text>Thursday night</text> if you're around!;)"
4ade0d8df964a520346c21e3,1352232048,"Discover the history of the mythical Porsche brand. It's the new large themed exhibition in Autoworld, from <text>06/12/13 to 19/01/14</text> ."
4ade0d8df964a520346c21e3,1352232048,"You'll go there for the collection of books in its 5 floors, but also for the museum, the cantine with a view at the top floor and the terrace with vegetable gardens (that you can buy <text>Mon</text> & <text>Fri</text> !!)"
4ade0d8df964a520346c21e3,1352232048,"Brussels Jazz Marathon here on the coming <text>24-25-26 May 2013</text> ! See my Foursquare list "Brussels Jazz Marathon" to find out the other 63 spots!"
4ade0d8df964a520346c21e3,1352232048,"Don't miss the Brussels Zenith, a place to enjoy slots, roulette and poker. Open <text>24 hours</text> , <text>7 days</text> ."
427ff980f964a520c7211fe3,1352232048,"An excellent romantic place to bring a date on a <text>Saturday night</text> , they are open <text>till 9 pm</text> and there are ample places to watch the sunset from."
427ff980f964a520c7211fe3,1352232048,"This downtown Irish Bar and Grill has happy hour <text>every Mon-Fri from 4-7 PM</text> . They have half-priced appetizers, plus live bands <text>every Thurs</text> and special guest DJ's imported from the UK on <text>Fri</text> "
427ff980f964a520c7211fe3,1352232048,"Check in during #4sqday on <text>Monday 4/16</text> and get $2 off your first Irish tap beer and FREE Pub Fries!"
427ff980f964a520c7211fe3,1352232048,"We're proud to sponsor <text>this year</text>'s #4sqDay at Casey's Irish Pub! Celebrate with us on <text>April 16th 2012</text> and participate in our scavenger hunt for a chance to win some great prizes!"
44247391f964a520a1311fe3,1352232048,"Pub will be offering all-night happy hour special as well as free pub fries for everyone who checks in on foursquare on 4SQ Day (<text>04/16/12</text> ). There will be foursquare cupcakes for everyone to enjoy."
44247391f964a520a1311fe3,1352232048,"Happy Hour <text>3-7pm</text> - $5 Shots of Jameson and $3 PBR. Lush!"
415c9e00f964a5204f1d1fe3,1352232048,"bomb Happy Hour deals <text>from 3:30pm-6:30pm</text> "
415c9e00f964a5204f1d1fe3,1352232048,"Great place to get drunk but don't pass out, no parking <text>2am to 6am</text> "
45f69b80f964a52029441fe3,1352232048,"Usually when they say <text>30 minute</text> wait they mean <text>45- 1 hr</text> . food is pretty good for a chain. Get the farfalle pasta."
45f69b80f964a52029441fe3,1352232048,"Great happy hour <text>from 4:30 to 6:30</text> M-F."
45f69b80f964a52029441fe3,1352232048,"Had a friend's going away party and we called in this AM. After waiting <text>2 hrs</text> to be seated, we ended up at El Torito Grill. The hosts didn't care a party of 25 just left their business."
45f69b80f964a52029441fe3,1352232048,"Use your cnctd Amex Card: Spend $75+ in 1 purch in-rest @ The Cheesecake Factory <text>by 8/31/14</text> & get a 1X $10 statement credit."
4ea31e439adff63439f651a3,1352232048,"Try the Squash Blossoms with ricotta cheese and truffle honey on the Happy Hour menu. Delicious. Also on <text>Friday</text> 's and <text>Saturday</text> 's they have DJ's in the lounge <text>from 10:00pm to 1:00pm</text> ."
4ea31e439adff63439f651a3,1352232048,"The popular outside patio on Main Street offers a <text>5:30-7pm</text> happy hour <text>from Mon-Fri</text> with $5 apple martinis and $3 kamikaze shooters. Plus they offer chicken tacos, and onion rings for $3 or under."
4ea31e439adff63439f651a3,1352232048,"Literally stacked to the ceiling with wine bottles, the bar also features craft cocktails, unusual beers on tap and even "beers on ice"! Happy Hour 4-7 <text>daily</text> & Whisky <text>Wednesday 7:30-10:30pm</text> "
4ea31e439adff63439f651a3,1352232048,"Don't bother coming here. They've been open for <text>4 months</text> now and EVERYTHING went wrong. Every table around us got their check before their food arrived...'nuff said"
4ea31e439adff63439f651a3,1352232048,"Great Happy Hour <text>4-7.</text> $6 Old Fashioned and $5 Lobster Popcorn are a must!"
4a8c4296f964a5207c0d20e3,1352232048,"Gold Standard <text>2012</text> ! <text>March 4th</text> , join Jonathan Gold and over 50 of LA's hottest restaurants to eat, drink and be merry plus a fabulous raffle to benefit Heal the Bay!"
4a8c4296f964a5207c0d20e3,1352232048,"Sculpture in motion: masterpieces of Italian Design, through <text>Feb 2013</text> "
49ef5a6ef964a520a6681fe3,1352232048,"Street cart fries are delish. Happy hour on <text>sat</text> & <text>sun 11-7</text>"
49ef5a6ef964a520a6681fe3,1352232048,"<text>Weekend</text> happy hour <text>11am-7pm</text> "
49ef5a6ef964a520a6681fe3,1352232048,"If you are a late luncher...come here <text>after 2pm</text> and there is a shorter wait time...not that I mind the wait when the food is awesome!"
49ef5a6ef964a520a6681fe3,1352232048,"Yummy as always. Happy Hour 11-7 <text>Saturday</text> and <text>Sunday</text> !"
49ef5a6ef964a520a6681fe3,1352232048,"DÃƒÂ¶ner and a draft, <text>thursday 14 july 2011</text> <text>from 7pm to midnight</text> ! Wafle rock brewery berra on all 4 taps, logo pint glass for 1$ extra!"
50f87d96e4b0a0ddb92071c7,1352232048,"Very slow service. Took <text>20 min</text> to get the check."
42829c80f964a52069221fe3,1352232048,"$4 margaritas <text>from 5-9pm</text>. Can't beat that! Strong too."
42829c80f964a52069221fe3,1352232048,"Potato Tacos on <text>Wednesday</text> !!!"
42829c80f964a52069221fe3,1352232048,"Drinking in one of the best happy hours in LA <text>tonight</text> & <text>every wednesday night</text> . Try the scratch margarita & the green corn tamale."
42829c80f964a52069221fe3,1352232048,"Check out The iO West Cagematch! The best competitive improv in Los Angeles! <text>Monday</text> and <text>Thursday nights</text> <text>at 11:30pm</text> !"
4a8cb6fcf964a520f90e20e3,1352232048,"Dr. God Late <text>Night</text> Happy Hour. <text>Fri.-Sun</text>. <text>12am-2am.</text> $3 Well Drinks. $3 Shots of Vodka. $3 Mystery Beer. Do it."
4a8cb6fcf964a520f90e20e3,1352232048,"Check out Freedom Snatch <text>every Thursday at 11pm</text> . These guys are pee your pants funny!"
4a8cb6fcf964a520f90e20e3,1352232048,"USS Rock N Roll on <text>Wednesdays at 9:00</text> !"
4a8cb6fcf964a520f90e20e3,1352232048,"Go watch USSRockNRoll <text>at 9:30pm on Tuesday nights</text> "
4a8cb6fcf964a520f90e20e3,1352232048,"For awesome sketch comedy come see Top Story <text>Sundays at 9</text> !"
4a8cb6fcf964a520f90e20e3,1352232048,"<text>Every Wednesday night</text> in the Del Close Theater is hosted by Happy Accident(s)! Free show & drink specials! @HppyAccdnts"
4a8cb6fcf964a520f90e20e3,1352232048,"Hollywood Fringe <text>2012</text> - <text>6/14 to 6/24</text> "
4a6e5d0df964a52093d41fe3,1352232048,"If you decide to go on a <text>Sunday</text> get there early, <text>around 10</text> , to find good parking on the hill so you dont have to walk to far."
